titulo,resumen,autor,fecha,url,sentiment_score,sentiment
El caos vial exige soluciones sostenibles y de largo plazo,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Andrés Santiago Arroyave, activista y académico ambiental."" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Cinco ciudades colombianas están entre las más congestionadas de la región, según TomTom. El tráfico revela un fracaso en movilidad urbana.</p>
<p>The post <a href=""https://www.lasillavacia.com/red-de-expertos/red-verde/trafico-en-colombia-las-5-ciudades-mas-colapsadas-y-el-fracaso-de-la-movilidad-urbana/"">El caos vial exige soluciones sostenibles y de largo plazo</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",Andrés Santiago Arroyave,2025-07-03,https://www.lasillavacia.com/red-de-expertos/red-verde/trafico-en-colombia-las-5-ciudades-mas-colapsadas-y-el-fracaso-de-la-movilidad-urbana/,0.0,neutral
Duerma informado con las movidas de este 2 de julio de 2026,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Desde la denuncia de Petro en contra de Álvaro Leyva hasta la creación de un nuevo Frente de las Farc-EP, en lo más destacado del día.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/duerma-informado-con-las-movidas-de-este-2-de-julio-de-2026/"">Duerma informado con las movidas de este 2 de julio de 2026</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/duerma-informado-con-las-movidas-de-este-2-de-julio-de-2026/,0.0,neutral
Consejo de Estado admite demanda de pérdida de investidura contra Racero,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""David Racero, representante a la Cámara de Bogotá por el Pacto Histórico."" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>El representante del Pacto histórico es investigado por presunto tráfico de influencias en el Sena por pedir puestos para familiares suyos.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/consejo-de-estado-admite-demanda-de-perdida-de-investidura-contra-racero/"">Consejo de Estado admite demanda de pérdida de investidura contra Racero</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-02,https://www.lasillavacia.com/en-vivo/consejo-de-estado-admite-demanda-de-perdida-de-investidura-contra-racero/,0.0,neutral
"Luto en el fútbol: falleció Diogo Jota, compañero de Luis Díaz en el Liverpool","<p>El lamentable hecho ocurrió en horas de la madrugada, en el kilómetro 65 de la autovía A-52 en Zamora, España.</p>
<p>La entrada <a href=""https://elpilon.com.co/luto-en-el-futbol-fallecio-diogo-jota-companero-de-luis-diaz-en-el-liverpool/"">Luto en el fútbol: falleció Diogo Jota, compañero de Luis Díaz en el Liverpool</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/luto-en-el-futbol-fallecio-diogo-jota-companero-de-luis-diaz-en-el-liverpool/,-0.3612,negative
Laura Sarabia se va del Gobierno: ¿Diferencias con Alfredo Saade?,"<p>La canciller Laura Sarabia presentó su renuncia al cargo por diferencias en las decisiones tomadas en los últimos días por el presidente Gustavo Petro.</p>
<p>La entrada <a href=""https://elpilon.com.co/laura-sarabia-se-va-del-gobierno-diferencias-con-alfredo-saade/"">Laura Sarabia se va del Gobierno: ¿Diferencias con Alfredo Saade?</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/laura-sarabia-se-va-del-gobierno-diferencias-con-alfredo-saade/,0.0,neutral
"Valledupar, ejemplo de recuperación laboral","<p>Es preciso reconocer el invaluable aporte que hizo el Festival Vallenato (30 de abril al 3 de mayo) junto al Festival Silvestrista (29 de mayo al 1 de junio) y que tuvieron un impacto positivo en los indicadores de empleo de la ciudad.</p>
<p>La entrada <a href=""https://elpilon.com.co/valledupar-ejemplo-de-recuperacion-laboral/"">Valledupar, ejemplo de recuperación laboral</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/valledupar-ejemplo-de-recuperacion-laboral/,0.7506,positive
Lucha diaria en Valledupar,"<p>La entrada <a href=""https://elpilon.com.co/lucha-diaria-en-valledupar/"">Lucha diaria en Valledupar</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Deivi Safady,2025-07-03,https://elpilon.com.co/lucha-diaria-en-valledupar/,0.0,neutral
Obras viales causan trancones y caos vehicular en Valledupar,"<p>La comunidad pide la presencia permanente de reguladores de tránsito en todas las calles intervenidas para frenar el caos vehicular y evitar accidentes de tránsito. </p>
<p>La entrada <a href=""https://elpilon.com.co/obras-viales-causan-trancones-y-caos-vehicular-en-valledupar/"">Obras viales causan trancones y caos vehicular en Valledupar</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/obras-viales-causan-trancones-y-caos-vehicular-en-valledupar/,0.0,neutral
¡A dejar en alto la ‘tricolor’! Boxeadores cesarenses convocados a la Copa América,"<p>De cara a la Copa América de Boxeo, que se desarrollará en Ibagué del 10 al 20 de julio del presente año, el combinado nacional sumó a varios talentos cesarenses a su convocatoria. </p>
<p>La entrada <a href=""https://elpilon.com.co/a-dejar-en-alto-la-tricolor-boxeadores-cesarenses-convocados-a-la-copa-america/"">¡A dejar en alto la ‘tricolor’! Boxeadores cesarenses convocados a la Copa América</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/a-dejar-en-alto-la-tricolor-boxeadores-cesarenses-convocados-a-la-copa-america/,0.0,neutral
Polémica por tala de árboles en la Galería Popular de Valledupar: comunidad y Foro Ambiental denuncian falta de socialización,"<p>La tala de once árboles en la Galería Popular de Valledupar desató un debate ciudadano y ambiental, tras denuncias de la comunidad y el llamado del Foro Ambiental del Cesar a mayor transparencia, socialización previa y reposición escalonada de los ejemplares.</p>
<p>La entrada <a href=""https://elpilon.com.co/polemica-por-tala-de-arboles-en-la-galeria-popular-de-valledupar-comunidad-y-foro-ambiental-denuncian-falta-de-socializacion/"">Polémica por tala de árboles en la Galería Popular de Valledupar: comunidad y Foro Ambiental denuncian falta de socialización</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/polemica-por-tala-de-arboles-en-la-galeria-popular-de-valledupar-comunidad-y-foro-ambiental-denuncian-falta-de-socializacion/,0.6808,positive
"Tala de árboles: bueno indignarse, pero informarse es mejor","<p>Nos llegaron mensajes de las distintas redes sociales con contenidos como: “Molestia e indignación en la Galería Popular por tala de 11 árboles; vendedores y compradores denuncian daño ambiental”. Efectivamente eso sucedió en esa zona de Valledupar, hubo de todo: erradicación de árboles, rabia, malestar, impotencia, pero, en especial, reinó la desinformación.</p>
<p>La entrada <a href=""https://elpilon.com.co/tala-de-arboles-bueno-indignarse-pero-informarse-es-mejor/"">Tala de árboles: bueno indignarse, pero informarse es mejor</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/tala-de-arboles-bueno-indignarse-pero-informarse-es-mejor/,0.4215,positive
"La heredad vallenata, un popurrí sanguíneo","<p>Al menos 20 familias primarias iniciaron un cruce genético hace 200 años para llegar a lo que es hoy la gran provincia del cacique Upar, según la investigación hecha por Alfredo Mestre Orozco editada en sus obras “Los grandes de mi tierra” y “Los hijos de los curas”. </p>
<p>La entrada <a href=""https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/"">La heredad vallenata, un popurrí sanguíneo</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Luis_Napoleon_de_Armas_P.,2025-07-03,https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/,0.0,neutral
Supersalud dijo que pagos a la red pública de las EPS intervenidas aumentaron 25%,"Entre enero y mayo de 2024, nueve EPS intervenidas realizaron pagos por más de $4,4 billones, pero en el mismo periodo de 2025, los pagos superaron $5,6 billones",,2025-07-03,https://www.larepublica.co/economia/supersalud-afirmo-que-pagos-a-red-publica-de-las-eps-intervenidas-aumentaron-25-4171534,0.0,neutral
S&P 500 y Nasdaq tocan máximos históricos tras el sólido informe laboral en EE.UU.,"El fabricante de chips Nvidia cotizaba en máximos históricos, con una mejora de 2,2%, en camino a convertirse en la empresa más valiosa de la historia",,2025-07-03,https://www.larepublica.co/globoeconomia/s-p-500-y-nasdaq-tocan-maximos-historicos-tras-el-solido-informe-laboral-en-ee-uu-4171531,0.0,neutral
Sismo cerca del volcán Machín reavivó el temor de los tolimenses,"<p>Un sismo de magnitud 2,9 despertó a varios habitantes de Ibagué y municipios aledaños en la madrugada de este jueves 3 de julio. Aunque no se reportan daños ni personas afectadas, el movimiento sísmico reavivó temores debido a su cercanía al volcán Machín. </p>
<p>El cargo <a href=""https://cronicadelquindio.com/actualidad/colombia/sismo-cerca-del-volcan-machin-reavivo-el-temor-de-los-tolimenses/"">Sismo cerca del volcán Machín reavivó el temor de los tolimenses</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",Silvana Lopez Hernandez,2025-07-03,https://cronicadelquindio.com/actualidad/colombia/sismo-cerca-del-volcan-machin-reavivo-el-temor-de-los-tolimenses/,-0.296,negative
"La canciller colombiana, Laura Sarabia, renuncia por diferencias con el Gobierno","""Mi renuncia es el resultado de una reflexión profunda, motivada por la responsabilidad que siento con mi conciencia, con el país y con la forma en que entiendo el ejercicio del poder público"", manifestó Sarabia en una carta dirigida a Petro.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/la-canciller-colombiana-laura-sarabia-renuncia-por-diferencias-con-el-gobierno/,0.0,neutral
